Model,Method,Time,ULS
segformer3d,original,0.0142910256981849,0.56112
segformer3d,original,0.0139777660369873,0.56112
segformer3d,original,0.0142110623419284,0.56112
segformer3d,original,0.0142724104225635,0.56112
segformer3d,original,0.0139964316040277,0.56112
segformer3d,original,0.0139722749590873,0.56112
segformer3d,original,0.0141599979251623,0.56112
segformer3d,original,0.0142906419932842,0.56112
segformer3d,original,0.0142012126743793,0.56112
segformer3d,original,0.0139849074184894,0.56112
segformer3d,original,0.0139920525252819,0.56112
segformer3d,original,0.0139440651983022,0.56112
nnUNet,dilation,0.3779962845146656,0.4424
nnUNet,dilation,0.3807467631995678,0.4424
nnUNet,dilation,0.37828832119703293,0.4424
nnUNet,dilation,0.4465445913374424,0.4424
nnUNet,dilation,0.37864612974226475,0.4424
nnUNet,dilation,0.38336338847875595,0.4424
nnUNet,dilation,0.3848461229354143,0.4424
nnUNet,dilation,0.3828572425991297,0.4424
nnUNet,dilation,0.45413962937891483,0.4424
nnUNet,dilation,0.38302602618932724,0.4424
nnUNet,dilation,0.3853347282856703,0.4424
nnUNet,dilation,0.37736660428345203,0.4424
nnUNet,dilation,0.3852650597691536,0.4424
nnUNet,dilation,0.42313931696116924,0.4424
nnUNet,dilation,0.4455616120249033,0.4424
nnUNet,dilation,0.4489077553153038,0.4424
nnUNet,dilation,0.38226332142949104,0.4424
nnUNet,dilation,0.38242319226264954,0.4424
nnUNet,dilation,0.38306597247719765,0.4424
nnUNet,dilation,0.3821266535669565,0.4424
nnUNet,dilation,0.3852852080017328,0.4424
nnUNet,dilation,0.37481686286628246,0.4424
nnUNet,dilation,0.38281301967799664,0.4424
nnUNet,dilation,0.385991470888257,0.4424
nnUNet,dilation,0.38476286083459854,0.4424
nnUNet,dilation,0.4447314068675041,0.4424
nnUNet,dilation,0.4528795890510082,0.4424
nnUNet,dilation,0.4525660239160061,0.4424
nnUNet,dilation,0.3833233565092087,0.4424
nnUNet,dilation,0.3842061795294285,0.4424
nnUNet,dilation,0.3829813953489065,0.4424
nnUNet,dilation,0.3857973050326109,0.4424
nnUNet,dilation,0.3823298551142216,0.4424
nnUNet,dilation,0.388093912974,0.4424
nnUNet,dilation,0.385799128562212,0.4424
nnUNet,dilation,0.3900299686938524,0.4424
nnUNet,dilation,0.3829758930951357,0.4424
nnUNet,dilation,0.3826161399483681,0.4424
nnUNet,dilation,0.38923791609704494,0.4424
nnUNet,dilation,0.3831405621021986,0.4424
nnUNet,dilation,0.3895892221480608,0.4424
nnUNet,dilation,0.3771079331636429,0.4424
nnUNet,dilation,0.38431448861956596,0.4424
nnUNet,dilation,0.38291895762085915,0.4424
nnUNet,dilation,0.3803250640630722,0.4424
nnUNet,dilation,0.3856105152517557,0.4424
nnUNet,dilation,0.38883084431290627,0.4424
nnUNet,dilation,0.3832102920860052,0.4424
nnUNet,dilation,0.38474128022789955,0.4424
nnUNet,dilation,0.3882257305085659,0.4424
nnUNet,dilation,0.38892325572669506,0.4424
nnUNet,dilation,0.38238309510052204,0.4424
nnUNet,dilation,0.3808211237192154,0.4424
nnUNet,dilation,0.3894508108496666,0.4424
nnUNet,dilation,0.3815044816583395,0.4424
nnUNet,dilation,0.38460283167660236,0.4424
nnUNet,dilation,0.38426629081368446,0.4424
nnUNet,dilation,0.37426330894231796,0.4424
nnUNet,dilation,0.3897158484905958,0.4424
nnUNet,dilation,0.38161530904471874,0.4424
nnUNet,dilation,0.3816891647875309,0.4424
nnUNet,dilation,0.3830458875745535,0.4424
nnUNet,dilation,0.38406216725707054,0.4424
nnUNet,dilation,0.37407732009887695,0.4424
nnUNet,dilation,0.3824278097599745,0.4424
nnUNet,dilation,0.38292733393609524,0.4424
nnUNet,dilation,0.3888848125934601,0.4424
nnUNet,dilation,0.3832249715924263,0.4424
nnUNet,dilation,0.3842385374009609,0.4424
nnUNet,dilation,0.3822551164776087,0.4424
nnUNet,dilation,0.38858140632510185,0.4424
nnUNet,dilation,0.3857657853513956,0.4424
nnUNet,dilation,0.3824140150099993,0.4424
nnUNet,dilation,0.38262019865214825,0.4424
nnUNet,dilation,0.3824183512479067,0.4424
nnUNet,dilation,0.385302048176527,0.4424
nnUNet,dilation,0.38522598519921303,0.4424
nnUNet,dilation,0.3819639515131712,0.4424
nnUNet,dilation,0.3822510205209255,0.4424
nnUNet,dilation,0.38493587449193,0.4424
nnUNet,dilation,0.3832483235746622,0.4424
nnUNet,dilation,0.38312901370227337,0.4424
nnUNet,dilation,0.38920592330396175,0.4424
nnUNet,dilation,0.38256922364234924,0.4424
nnUNet,dilation,0.382085919380188,0.4424
nnUNet,dilation,0.38584548607468605,0.4424
nnUNet,dilation,0.38300198316574097,0.4424
nnUNet,dilation,0.3824339509010315,0.4424
nnUNet,dilation,0.3824502509087324,0.4424
nnUNet,dilation,0.38288513384759426,0.4424
nnUNet,dilation,0.3829043600708246,0.4424
nnUNet,dilation,0.3828257229179144,0.4424
nnUNet,dilation,0.38571886718273163,0.4424
nnUNet,dilation,0.38558182306587696,0.4424
nnUNet,dilation,0.3738350663334131,0.4424
nnUNet,dilation,0.4649210795760155,0.4424
nnUNet,dilation,0.38247276470065117,0.4424
nnUNet,dilation,0.4574186149984598,0.4424
nnUNet,dilation,0.44495292380452156,0.4424
nnUNet,dilation,0.4453006349503994,0.4424
nnUNet,dilation,0.38325372338294983,0.4424
nnUNet,2xdilation,0.4003633577376604,0.33654
nnUNet,2xdilation,0.40370799601078033,0.33654
nnUNet,2xdilation,0.40157452411949635,0.33654
nnUNet,2xdilation,0.49183186516165733,0.33654
nnUNet,2xdilation,0.39999670535326004,0.33654
nnUNet,2xdilation,0.40521369501948357,0.33654
nnUNet,2xdilation,0.4109057392925024,0.33654
nnUNet,2xdilation,0.40561372600495815,0.33654
nnUNet,2xdilation,0.4991602189838886,0.33654
nnUNet,2xdilation,0.40560992807149887,0.33654
nnUNet,2xdilation,0.48905414901673794,0.33654
nnUNet,2xdilation,0.39986781030893326,0.33654
nnUNet,2xdilation,0.40769266337156296,0.33654
nnUNet,2xdilation,0.49854485876858234,0.33654
nnUNet,2xdilation,0.4670996945351362,0.33654
nnUNet,2xdilation,0.48142482712864876,0.33654
nnUNet,2xdilation,0.40528192557394505,0.33654
nnUNet,2xdilation,0.40805784054100513,0.33654
nnUNet,2xdilation,0.40501099824905396,0.33654
nnUNet,2xdilation,0.4057180192321539,0.33654
nnUNet,2xdilation,0.4092909060418606,0.33654
nnUNet,2xdilation,0.3964936342090368,0.33654
nnUNet,2xdilation,0.40656288899481297,0.33654
nnUNet,2xdilation,0.40738866478204727,0.33654
nnUNet,2xdilation,0.40903740376234055,0.33654
nnUNet,2xdilation,0.4915739484131336,0.33654
nnUNet,2xdilation,0.48017176054418087,0.33654
nnUNet,2xdilation,0.49546022340655327,0.33654
nnUNet,2xdilation,0.40608186088502407,0.33654
nnUNet,2xdilation,0.41298380866646767,0.33654
nnUNet,2xdilation,0.40557555481791496,0.33654
nnUNet,2xdilation,0.40847786515951157,0.33654
nnUNet,2xdilation,0.4049433507025242,0.33654
nnUNet,2xdilation,0.4101401884108782,0.33654
nnUNet,2xdilation,0.4105021134018898,0.33654
nnUNet,2xdilation,0.41172039695084095,0.33654
nnUNet,2xdilation,0.40574316680431366,0.33654
nnUNet,2xdilation,0.40507666766643524,0.33654
nnUNet,2xdilation,0.4149362724274397,0.33654
nnUNet,2xdilation,0.4052431099116802,0.33654
nnUNet,2xdilation,0.4147341437637806,0.33654
nnUNet,2xdilation,0.4002874679863453,0.33654
nnUNet,2xdilation,0.40756388381123543,0.33654
nnUNet,2xdilation,0.40602783113718033,0.33654
nnUNet,2xdilation,0.402704119682312,0.33654
nnUNet,2xdilation,0.4086947422474623,0.33654
nnUNet,2xdilation,0.41146721318364143,0.33654
nnUNet,2xdilation,0.40445055812597275,0.33654
nnUNet,2xdilation,0.4086560904979706,0.33654
nnUNet,2xdilation,0.4114507883787155,0.33654
nnUNet,2xdilation,0.4110048245638609,0.33654
nnUNet,2xdilation,0.4063865430653095,0.33654
nnUNet,2xdilation,0.4057858157902956,0.33654
nnUNet,2xdilation,0.41435413621366024,0.33654
nnUNet,2xdilation,0.4028089568018913,0.33654
nnUNet,2xdilation,0.40744867734611034,0.33654
nnUNet,2xdilation,0.40667514130473137,0.33654
nnUNet,2xdilation,0.3959880992770195,0.33654
nnUNet,2xdilation,0.4118709471076727,0.33654
nnUNet,2xdilation,0.40437217988073826,0.33654
nnUNet,2xdilation,0.4050998408347368,0.33654
nnUNet,2xdilation,0.40730362944304943,0.33654
nnUNet,2xdilation,0.4051866736263037,0.33654
nnUNet,2xdilation,0.39566079527139664,0.33654
nnUNet,2xdilation,0.405083192512393,0.33654
nnUNet,2xdilation,0.4077835865318775,0.33654
nnUNet,2xdilation,0.4123306255787611,0.33654
nnUNet,2xdilation,0.4060728922486305,0.33654
nnUNet,2xdilation,0.40732319466769695,0.33654
nnUNet,2xdilation,0.40458306670188904,0.33654
nnUNet,2xdilation,0.41037529706954956,0.33654
nnUNet,2xdilation,0.407822297886014,0.33654
nnUNet,2xdilation,0.4050745274871588,0.33654
nnUNet,2xdilation,0.4048821832984686,0.33654
nnUNet,2xdilation,0.40463525243103504,0.33654
nnUNet,2xdilation,0.40811588801443577,0.33654
nnUNet,2xdilation,0.40718856267631054,0.33654
nnUNet,2xdilation,0.40435149148106575,0.33654
nnUNet,2xdilation,0.4047292210161686,0.33654
nnUNet,2xdilation,0.40800250694155693,0.33654
nnUNet,2xdilation,0.40573556162416935,0.33654
nnUNet,2xdilation,0.4063708409667015,0.33654
nnUNet,2xdilation,0.4108050614595413,0.33654
nnUNet,2xdilation,0.40419552102684975,0.33654
nnUNet,2xdilation,0.40462253242731094,0.33654
nnUNet,2xdilation,0.40925079956650734,0.33654
nnUNet,2xdilation,0.4057026505470276,0.33654
nnUNet,2xdilation,0.40465001203119755,0.33654
nnUNet,2xdilation,0.40483216382563114,0.33654
nnUNet,2xdilation,0.4051228165626526,0.33654
nnUNet,2xdilation,0.4060645680874586,0.33654
nnUNet,2xdilation,0.4059293959289789,0.33654
nnUNet,2xdilation,0.40801176242530346,0.33654
nnUNet,2xdilation,0.4053122494369745,0.33654
nnUNet,2xdilation,0.3960704728960991,0.33654
nnUNet,2xdilation,0.5078984033316374,0.33654
nnUNet,2xdilation,0.40189893916249275,0.33654
nnUNet,2xdilation,0.47227537259459496,0.33654
nnUNet,2xdilation,0.44326847046613693,0.33654
nnUNet,2xdilation,0.4893030505627394,0.33654
nnUNet,2xdilation,0.4068525433540344,0.33654
nnUNet,opening,0.36165337823331356,0.5133
nnUNet,opening,0.36102899722754955,0.5133
nnUNet,opening,0.3612905088812113,0.5133
nnUNet,opening,0.4117211662232876,0.5133
nnUNet,opening,0.36158258467912674,0.5133
nnUNet,opening,0.3653482608497143,0.5133
nnUNet,opening,0.36534735932946205,0.5133
nnUNet,opening,0.40761357732117176,0.5133
nnUNet,opening,0.4268538076430559,0.5133
nnUNet,opening,0.3661927431821823,0.5133
nnUNet,opening,0.4214907996356487,0.5133
nnUNet,opening,0.36265017837285995,0.5133
nnUNet,opening,0.3614844102412462,0.5133
nnUNet,opening,0.429888479411602,0.5133
nnUNet,opening,0.3761647455394268,0.5133
nnUNet,opening,0.38900684379041195,0.5133
nnUNet,opening,0.3665045965462923,0.5133
nnUNet,opening,0.3659014478325844,0.5133
nnUNet,opening,0.36717528104782104,0.5133
nnUNet,opening,0.3656722605228424,0.5133
nnUNet,opening,0.36576088331639767,0.5133
nnUNet,opening,0.36492701433598995,0.5133
nnUNet,opening,0.3674664758145809,0.5133
nnUNet,opening,0.3681766241788864,0.5133
nnUNet,opening,0.366833059117198,0.5133
nnUNet,opening,0.42371249943971634,0.5133
nnUNet,opening,0.38763310201466084,0.5133
nnUNet,opening,0.42229269072413445,0.5133
nnUNet,opening,0.37651626393198967,0.5133
nnUNet,opening,0.3661967609077692,0.5133
nnUNet,opening,0.3656784985214472,0.5133
nnUNet,opening,0.3690452016890049,0.5133
nnUNet,opening,0.36503306217491627,0.5133
nnUNet,opening,0.3672174792736769,0.5133
nnUNet,opening,0.3658419568091631,0.5133
nnUNet,opening,0.3651829119771719,0.5133
nnUNet,opening,0.36589943431317806,0.5133
nnUNet,opening,0.36474705673754215,0.5133
nnUNet,opening,0.36504949256777763,0.5133
nnUNet,opening,0.36624045111238956,0.5133
nnUNet,opening,0.36595362424850464,0.5133
nnUNet,opening,0.36464771069586277,0.5133
nnUNet,opening,0.36843892745673656,0.5133
nnUNet,opening,0.3656972963362932,0.5133
nnUNet,opening,0.3666768781840801,0.5133
nnUNet,opening,0.3658923991024494,0.5133
nnUNet,opening,0.3659185003489256,0.5133
nnUNet,opening,0.3657716568559408,0.5133
nnUNet,opening,0.36536016687750816,0.5133
nnUNet,opening,0.3666613698005676,0.5133
nnUNet,opening,0.3664009515196085,0.5133
nnUNet,opening,0.365481611341238,0.5133
nnUNet,opening,0.3659537974745035,0.5133
nnUNet,opening,0.36623159423470497,0.5133
nnUNet,opening,0.3658142350614071,0.5133
nnUNet,opening,0.3652138505131006,0.5133
nnUNet,opening,0.3658630847930908,0.5133
nnUNet,opening,0.3642618302255869,0.5133
nnUNet,opening,0.3659504372626543,0.5133
nnUNet,opening,0.36589192040264606,0.5133
nnUNet,opening,0.365357780829072,0.5133
nnUNet,opening,0.3657636307179928,0.5133
nnUNet,opening,0.3652788121253252,0.5133
nnUNet,opening,0.36476823687553406,0.5133
nnUNet,opening,0.3662846628576517,0.5133
nnUNet,opening,0.3667580485343933,0.5133
nnUNet,opening,0.36546362936496735,0.5133
nnUNet,opening,0.36744143068790436,0.5133
nnUNet,opening,0.3659479934722185,0.5133
nnUNet,opening,0.3661387823522091,0.5133
nnUNet,opening,0.36576707661151886,0.5133
nnUNet,opening,0.36844071187078953,0.5133
nnUNet,opening,0.36680398881435394,0.5133
nnUNet,opening,0.3661780245602131,0.5133
nnUNet,opening,0.3661252986639738,0.5133
nnUNet,opening,0.36634675972163677,0.5133
nnUNet,opening,0.36631515249609947,0.5133
nnUNet,opening,0.3654774520546198,0.5133
nnUNet,opening,0.3660198673605919,0.5133
nnUNet,opening,0.3669542074203491,0.5133
nnUNet,opening,0.3657227326184511,0.5133
nnUNet,opening,0.3659816663712263,0.5133
nnUNet,opening,0.3665042370557785,0.5133
nnUNet,opening,0.36502036824822426,0.5133
nnUNet,opening,0.3666752278804779,0.5133
nnUNet,opening,0.3659804165363312,0.5133
nnUNet,opening,0.3645388260483742,0.5133
nnUNet,opening,0.3655210752040148,0.5133
nnUNet,opening,0.365625349804759,0.5133
nnUNet,opening,0.36489497125148773,0.5133
nnUNet,opening,0.3651557844132185,0.5133
nnUNet,opening,0.36516294442117214,0.5133
nnUNet,opening,0.36603024043142796,0.5133
nnUNet,opening,0.3672159183770418,0.5133
nnUNet,opening,0.36598987504839897,0.5133
nnUNet,opening,0.41729179210960865,0.5133
nnUNet,opening,0.38872640766203403,0.5133
nnUNet,opening,0.3801946509629488,0.5133
nnUNet,opening,0.3693338129669428,0.5133
nnUNet,opening,0.4264287520200014,0.5133
nnUNet,opening,0.36639418080449104,0.5133
nnUNet,closing,0.3820818290114403,0.56719
nnUNet,closing,0.38511339388787746,0.56719
nnUNet,closing,0.3954464364796877,0.56719
nnUNet,closing,0.4115434642881155,0.56719
nnUNet,closing,0.4514199569821358,0.56719
nnUNet,closing,0.3849035929888487,0.56719
nnUNet,closing,0.3889843598008156,0.56719
nnUNet,closing,0.45670014061033726,0.56719
nnUNet,closing,0.4396562520414591,0.56719
nnUNet,closing,0.38607313111424446,0.56719
nnUNet,closing,0.4684277791529894,0.56719
nnUNet,closing,0.38135526329278946,0.56719
nnUNet,closing,0.3909843936562538,0.56719
nnUNet,closing,0.4733196459710598,0.56719
nnUNet,closing,0.38201828114688396,0.56719
nnUNet,closing,0.38840191066265106,0.56719
nnUNet,closing,0.3888676930218935,0.56719
nnUNet,closing,0.38491599448025227,0.56719
nnUNet,closing,0.3876997046172619,0.56719
nnUNet,closing,0.38851179741322994,0.56719
nnUNet,closing,0.388548431918025,0.56719
nnUNet,closing,0.3768039830029011,0.56719
nnUNet,closing,0.3861603159457445,0.56719
nnUNet,closing,0.3928439635783434,0.56719
nnUNet,closing,0.38824060931801796,0.56719
nnUNet,closing,0.44784444384276867,0.56719
nnUNet,closing,0.38759859651327133,0.56719
nnUNet,closing,0.4577546641230583,0.56719
nnUNet,closing,0.38879358395934105,0.56719
nnUNet,closing,0.3868847209960222,0.56719
nnUNet,closing,0.38678403198719025,0.56719
nnUNet,closing,0.3888245727866888,0.56719
nnUNet,closing,0.3846128676086664,0.56719
nnUNet,closing,0.39472669921815395,0.56719
nnUNet,closing,0.387841971591115,0.56719
nnUNet,closing,0.39249590411782265,0.56719
nnUNet,closing,0.3861415982246399,0.56719
nnUNet,closing,0.385587852448225,0.56719
nnUNet,closing,0.3926215600222349,0.56719
nnUNet,closing,0.38529202714562416,0.56719
nnUNet,closing,0.39343239553272724,0.56719
nnUNet,closing,0.38160225190222263,0.56719
nnUNet,closing,0.3854098990559578,0.56719
nnUNet,closing,0.3858941253274679,0.56719
nnUNet,closing,0.3860660344362259,0.56719
nnUNet,closing,0.3889541234821081,0.56719
nnUNet,closing,0.3917963933199644,0.56719
nnUNet,closing,0.3858895692974329,0.56719
nnUNet,closing,0.3857718277722597,0.56719
nnUNet,closing,0.39319712668657303,0.56719
nnUNet,closing,0.39231248013675213,0.56719
nnUNet,closing,0.38908988796174526,0.56719
nnUNet,closing,0.3860890306532383,0.56719
nnUNet,closing,0.3920194413512945,0.56719
nnUNet,closing,0.3862397335469723,0.56719
nnUNet,closing,0.3885325454175472,0.56719
nnUNet,closing,0.38823372311890125,0.56719
nnUNet,closing,0.37627919018268585,0.56719
nnUNet,closing,0.39325167797505856,0.56719
nnUNet,closing,0.38713086023926735,0.56719
nnUNet,closing,0.3858758434653282,0.56719
nnUNet,closing,0.3858705945312977,0.56719
nnUNet,closing,0.3868807442486286,0.56719
nnUNet,closing,0.3766521103680134,0.56719
nnUNet,closing,0.38839863426983356,0.56719
nnUNet,closing,0.38958205096423626,0.56719
nnUNet,closing,0.39350382052361965,0.56719
nnUNet,closing,0.3870456237345934,0.56719
nnUNet,closing,0.3885249923914671,0.56719
nnUNet,closing,0.3868566397577524,0.56719
nnUNet,closing,0.3929523453116417,0.56719
nnUNet,closing,0.3901958763599396,0.56719
nnUNet,closing,0.3870692551136017,0.56719
nnUNet,closing,0.38609642535448074,0.56719
nnUNet,closing,0.38637770153582096,0.56719
nnUNet,closing,0.389182573184371,0.56719
nnUNet,closing,0.3871261142194271,0.56719
nnUNet,closing,0.38507154770195484,0.56719
nnUNet,closing,0.3852375280112028,0.56719
nnUNet,closing,0.3885122090578079,0.56719
nnUNet,closing,0.38700550608336926,0.56719
nnUNet,closing,0.38638968393206596,0.56719
nnUNet,closing,0.3916266765445471,0.56719
nnUNet,closing,0.38489290326833725,0.56719
nnUNet,closing,0.38779185712337494,0.56719
nnUNet,closing,0.38952285051345825,0.56719
nnUNet,closing,0.38650509901344776,0.56719
nnUNet,closing,0.38506457209587097,0.56719
nnUNet,closing,0.38474488630890846,0.56719
nnUNet,closing,0.3859960250556469,0.56719
nnUNet,closing,0.38621219247579575,0.56719
nnUNet,closing,0.3876081947237253,0.56719
nnUNet,closing,0.3885425738990307,0.56719
nnUNet,closing,0.38710740581154823,0.56719
nnUNet,closing,0.3763564694672823,0.56719
nnUNet,closing,0.4237925484776497,0.56719
nnUNet,closing,0.47058683075010777,0.56719
nnUNet,closing,0.3909713998436928,0.56719
nnUNet,closing,0.3887895755469799,0.56719
nnUNet,closing,0.4629505705088377,0.56719
nnUNet,closing,0.38661274313926697,0.56719
nnUNet,shift,1.3280665297061205,0.39253
nnUNet,shift,1.3333923071622849,0.39253
nnUNet,shift,1.4546318631619215,0.39253
nnUNet,shift,1.3331381790339947,0.39253
nnUNet,shift,1.4635722059756517,0.39253
nnUNet,shift,1.3438232894986868,0.39253
nnUNet,shift,1.3449877090752125,0.39253
nnUNet,shift,1.4337240792810917,0.39253
nnUNet,shift,1.3561313152313232,0.39253
nnUNet,shift,1.3454626388847828,0.39253
nnUNet,shift,1.4066940490156412,0.39253
nnUNet,shift,1.3273791428655386,0.39253
nnUNet,shift,1.327743986621499,0.39253
nnUNet,shift,1.4212378319352865,0.39253
nnUNet,shift,1.3648450542241335,0.39253
nnUNet,shift,1.3451227098703384,0.39253
nnUNet,shift,1.344063999131322,0.39253
nnUNet,shift,1.3455771021544933,0.39253
nnUNet,shift,1.3451082557439804,0.39253
nnUNet,shift,1.344346933066845,0.39253
nnUNet,shift,1.3450831659138203,0.39253
nnUNet,shift,1.3444923013448715,0.39253
nnUNet,shift,1.3478993959724903,0.39253
nnUNet,shift,1.3444349952042103,0.39253
nnUNet,shift,1.3444466963410378,0.39253
nnUNet,shift,1.3896483201533556,0.39253
nnUNet,shift,1.343988398090005,0.39253
nnUNet,shift,1.3852720353752375,0.39253
nnUNet,shift,1.3442293368279934,0.39253
nnUNet,shift,1.344499345868826,0.39253
nnUNet,shift,1.3461004309356213,0.39253
nnUNet,shift,1.3429519888013601,0.39253
nnUNet,shift,1.344848357141018,0.39253
nnUNet,shift,1.344416419044137,0.39253
nnUNet,shift,1.3437429498881102,0.39253
nnUNet,shift,1.3447517976164818,0.39253
nnUNet,shift,1.3439495749771595,0.39253
nnUNet,shift,1.3445918075740337,0.39253
nnUNet,shift,1.3464623671025038,0.39253
nnUNet,shift,1.3449621517211199,0.39253
nnUNet,shift,1.3494340796023607,0.39253
nnUNet,shift,1.3439888283610344,0.39253
nnUNet,shift,1.3439612369984388,0.39253
nnUNet,shift,1.346701968461275,0.39253
nnUNet,shift,1.3434391114860773,0.39253
nnUNet,shift,1.3448853567242622,0.39253
nnUNet,shift,1.344709089025855,0.39253
nnUNet,shift,1.345941325649619,0.39253
nnUNet,shift,1.3434225805103779,0.39253
nnUNet,shift,1.3443797789514065,0.39253
nnUNet,shift,1.3436297681182623,0.39253
nnUNet,shift,1.3452462442219257,0.39253
nnUNet,shift,1.3505862466990948,0.39253
nnUNet,shift,1.3439986687153578,0.39253
nnUNet,shift,1.342574704438448,0.39253
nnUNet,shift,1.343501828610897,0.39253
nnUNet,shift,1.3446419723331928,0.39253
nnUNet,shift,1.3441834840923548,0.39253
nnUNet,shift,1.346080094575882,0.39253
nnUNet,shift,1.343196203932166,0.39253
nnUNet,shift,1.3441573046147823,0.39253
nnUNet,shift,1.3441356234252453,0.39253
nnUNet,shift,1.3440005294978619,0.39253
nnUNet,shift,1.3425035271793604,0.39253
nnUNet,shift,1.3438410721719265,0.39253
nnUNet,shift,1.343374989926815,0.39253
nnUNet,shift,1.344082785770297,0.39253
nnUNet,shift,1.3451674971729517,0.39253
nnUNet,shift,1.3444679249078035,0.39253
nnUNet,shift,1.3442458510398865,0.39253
nnUNet,shift,1.3441123515367508,0.39253
nnUNet,shift,1.3444273807108402,0.39253
nnUNet,shift,1.3445638455450535,0.39253
nnUNet,shift,1.3444249369204044,0.39253
nnUNet,shift,1.3435003850609064,0.39253
nnUNet,shift,1.3435925878584385,0.39253
nnUNet,shift,1.3441983330994844,0.39253
nnUNet,shift,1.3441402036696672,0.39253
nnUNet,shift,1.3436471782624722,0.39253
nnUNet,shift,1.344157224521041,0.39253
nnUNet,shift,1.3447798695415258,0.39253
nnUNet,shift,1.3447149768471718,0.39253
nnUNet,shift,1.3447711430490017,0.39253
nnUNet,shift,1.3445687349885702,0.39253
nnUNet,shift,1.3442625645548105,0.39253
nnUNet,shift,1.344578243792057,0.39253
nnUNet,shift,1.34420707821846,0.39253
nnUNet,shift,1.3440225515514612,0.39253
nnUNet,shift,1.3453448060899973,0.39253
nnUNet,shift,1.3456700444221497,0.39253
nnUNet,shift,1.3441803883761168,0.39253
nnUNet,shift,1.3475059028714895,0.39253
nnUNet,shift,1.3446580320596695,0.39253
nnUNet,shift,1.343943515792489,0.39253
nnUNet,shift,1.4014961142092943,0.39253
nnUNet,shift,1.348657626658678,0.39253
nnUNet,shift,1.459229987114668,0.39253
nnUNet,shift,1.395094871520996,0.39253
nnUNet,shift,1.3436430636793375,0.39253
nnUNet,shift,1.3947413805872202,0.39253
nnUNet,shift,1.3440875355154276,0.39253
nnUNet,original,0.3294959180057049,0.56686
nnUNet,original,0.32859025336802006,0.56686
nnUNet,original,0.3288851846009493,0.56686
nnUNet,original,0.3623102568089962,0.56686
nnUNet,original,0.3282501492649317,0.56686
nnUNet,original,0.343900790438056,0.56686
nnUNet,original,0.3328243978321552,0.56686
nnUNet,original,0.3325472790747881,0.56686
nnUNet,original,0.332963639870286,0.56686
nnUNet,original,0.3324152026325464,0.56686
nnUNet,original,0.33263523504137993,0.56686
nnUNet,original,0.32900646328926086,0.56686
nnUNet,original,0.32815326750278473,0.56686
nnUNet,original,0.3290879372507334,0.56686
nnUNet,original,0.3605017922818661,0.56686
nnUNet,original,0.36811416782438755,0.56686
nnUNet,original,0.33232692815363407,0.56686
nnUNet,original,0.33301311172544956,0.56686
nnUNet,original,0.3326068837195635,0.56686
nnUNet,original,0.33236585929989815,0.56686
nnUNet,original,0.3325856328010559,0.56686
nnUNet,original,0.33375601284205914,0.56686
nnUNet,original,0.3344820234924555,0.56686
nnUNet,original,0.33359660394489765,0.56686
nnUNet,original,0.3330220300704241,0.56686
nnUNet,original,0.3325367011129856,0.56686
nnUNet,original,0.3652808051556349,0.56686
nnUNet,original,0.35067008063197136,0.56686
nnUNet,original,0.3321969751268625,0.56686
nnUNet,original,0.3329686988145113,0.56686
nnUNet,original,0.3340708911418915,0.56686
nnUNet,original,0.33258637227118015,0.56686
nnUNet,original,0.3343362081795931,0.56686
nnUNet,original,0.33193559385836124,0.56686
nnUNet,original,0.33218968100845814,0.56686
nnUNet,original,0.3320768792182207,0.56686
nnUNet,original,0.33237676322460175,0.56686
nnUNet,original,0.3325042203068733,0.56686
nnUNet,original,0.3323060180991888,0.56686
nnUNet,original,0.33222496509552,0.56686
nnUNet,original,0.332578556612134,0.56686
nnUNet,original,0.3326846566051245,0.56686
nnUNet,original,0.33185251988470554,0.56686
nnUNet,original,0.33286698907613754,0.56686
nnUNet,original,0.3324981965124607,0.56686
nnUNet,original,0.3323307167738676,0.56686
nnUNet,original,0.33267890848219395,0.56686
nnUNet,original,0.3322691600769758,0.56686
nnUNet,original,0.33244836516678333,0.56686
nnUNet,original,0.33254522643983364,0.56686
nnUNet,original,0.33224067836999893,0.56686
nnUNet,original,0.3329480607062578,0.56686
nnUNet,original,0.335086140781641,0.56686
nnUNet,original,0.3326289542019367,0.56686
nnUNet,original,0.33253723196685314,0.56686
nnUNet,original,0.3321505691856146,0.56686
nnUNet,original,0.33221073262393475,0.56686
nnUNet,original,0.33222461491823196,0.56686
nnUNet,original,0.331765366718173,0.56686
nnUNet,original,0.3325599245727062,0.56686
nnUNet,original,0.3322025556117296,0.56686
nnUNet,original,0.3322706129401922,0.56686
nnUNet,original,0.3319503329694271,0.56686
nnUNet,original,0.33211046271026134,0.56686
nnUNet,original,0.33289531245827675,0.56686
nnUNet,original,0.33222618140280247,0.56686
nnUNet,original,0.3328058645129204,0.56686
nnUNet,original,0.33238890394568443,0.56686
nnUNet,original,0.3327869884669781,0.56686
nnUNet,original,0.33275068178772926,0.56686
nnUNet,original,0.3325965330004692,0.56686
nnUNet,original,0.33240074664354324,0.56686
nnUNet,original,0.3331557009369135,0.56686
nnUNet,original,0.3326067104935646,0.56686
nnUNet,original,0.33240645565092564,0.56686
nnUNet,original,0.3322925250977278,0.56686
nnUNet,original,0.3319787960499525,0.56686
nnUNet,original,0.3334976974874735,0.56686
nnUNet,original,0.3323620017617941,0.56686
